flux1:, 0.15, 3.7089730234996114e-06
flux1:, 0.1504008016032064, 2.9785651490059172e-06
flux1:, 0.1508016032064128, 4.2775491077397914e-06
flux1:, 0.15120240480961925, 3.3369153393175806e-06
flux1:, 0.15160320641282565, 4.799943676657356e-06
flux1:, 0.15200400801603206, 3.891561100737238e-06
flux1:, 0.15240480961923847, 5.264045558011078e-06
flux1:, 0.15280561122244488, 4.673752326729998e-06
flux1:, 0.15320641282565128, 5.6887381235083525e-06
flux1:, 0.15360721442885772, 5.688328724729875e-06
flux1:, 0.15400801603206413, 6.129929084299857e-06
flux1:, 0.15440881763527053, 6.912930184236937e-06
flux1:, 0.15480961923847694, 6.680207665646728e-06
flux1:, 0.15521042084168335, 8.304885561478374e-06
flux1:, 0.15561122244488979, 7.461333975031399e-06
flux1:, 0.1560120240480962, 9.815994865823163e-06
flux1:, 0.1564128256513026, 8.610414297757129e-06
flux1:, 0.156813627254509, 1.1413714984442373e-05
flux1:, 0.15721442885771542, 1.0262400202070472e-05
flux1:, 0.15761523046092185, 1.310561576339541e-05
flux1:, 0.15801603206412826, 1.2533073930779826e-05
flux1:, 0.15841683366733467, 1.4962794083336496e-05
flux1:, 0.15881763527054107, 1.5507538299340665e-05
flux1:, 0.15921843687374748, 1.713757921786251e-05
flux1:, 0.1596192384769539, 1.9239082691223853e-05
flux1:, 0.16002004008016033, 1.9871551646453913e-05
flux1:, 0.16042084168336673, 2.3761974860257333e-05
flux1:, 0.16082164328657314, 2.349161719507595e-05
flux1:, 0.16122244488977955, 2.911927541662419e-05
flux1:, 0.16162324649298596, 2.8394331546596817e-05
flux1:, 0.1620240480961924, 3.54034590587263e-05
flux1:, 0.1624248496993988, 3.502127575178484e-05
flux1:, 0.1628256513026052, 4.2803908295017714e-05
flux1:, 0.16322645290581161, 4.3830252418704915e-05
flux1:, 0.16362725450901802, 5.165178245479094e-05
flux1:, 0.16402805611222443, 5.5267580507404195e-05
flux1:, 0.16442885771543087, 6.244996741933622e-05
flux1:, 0.16482965931863727, 6.974525539292492e-05
flux1:, 0.16523046092184368, 7.587449023201775e-05
flux1:, 0.1656312625250501, 8.762337321862254e-05
flux1:, 0.1660320641282565, 9.273498037269848e-05
flux1:, 0.16643286573146293, 0.00010919443004015213
flux1:, 0.16683366733466934, 0.00011388716157504706
flux1:, 0.16723446893787575, 0.00013466488477980847
flux1:, 0.16763527054108215, 0.00014010212186725343
flux1:, 0.16803607214428856, 0.0001641343619152037
flux1:, 0.168436873747495, 0.00017191611509696585
